,행정동명,일자,강수량,침수여부,펌프장최소거리,우수저류장최소거리,경사도(합계),경사도(평균),경사도(최소값),경사도(최대값),경사도(최대-최소),고도(평균값),고도(최소값),고도(최대값),고도(최대-최소)
157,석전동,2014-08-25,71.0,0,2045.4248008723987,,1664.676448,7.144534111,0.510980964,28.6677475,28.15676653,52.87757749,15.31779575,249.0662994,233.7485037
158,석전동,2016-10-05,68.6,0,2045.4248008723987,5686.960170033974,1664.676448,7.144534111,0.510980964,28.6677475,28.15676653,52.87757749,15.31779575,249.0662994,233.7485037
159,석전동,2019-10-02,46.0,0,2045.4248008723987,5686.960170033974,1664.676448,7.144534111,0.510980964,28.6677475,28.15676653,52.87757749,15.31779575,249.0662994,233.7485037
160,석전동,2019-10-03,0.0,0,2045.4248008723987,5686.960170033974,1664.676448,7.144534111,0.510980964,28.6677475,28.15676653,52.87757749,15.31779575,249.0662994,233.7485037
161,성주동,2012-09-17,35.0,0,2381.3523567271027,,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
162,성주동,2012-09-18,0.0,0,2381.3523567271027,,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
163,성주동,2012-09-19,0.0,0,2381.3523567271027,,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
164,성주동,2014-08-25,68.0,0,2381.3523567271027,,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
165,성주동,2016-10-05,94.9,0,2381.3523567271027,5417.453052921832,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
166,성주동,2019-10-02,46.0,0,2381.3523567271027,5417.453052921832,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
167,성주동,2019-10-03,0.0,0,2381.3523567271027,5417.453052921832,41514.80283,13.5891335,0.0455541089,37.95837784,37.91282373,246.3402672,18.60285378,772.9570923,754.3542385
168,양덕1동,2012-09-17,25.0,0,1513.7939877146484,,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
169,양덕1동,2012-09-18,0.0,0,1513.7939877146484,,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
170,양덕1동,2012-09-19,0.0,0,1513.7939877146484,,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
171,양덕1동,2014-08-25,71.0,1,1513.7939877146484,,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
172,양덕1동,2016-10-05,68.6,0,1513.7939877146484,4158.818444675588,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
173,양덕1동,2019-10-02,46.0,0,1513.7939877146484,4158.818444675588,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
174,양덕1동,2019-10-03,0.0,0,1513.7939877146484,4158.818444675588,871.1901916,8.218775393,0.248979315,26.56314659,26.31416728,50.1825298,7.526566982,212.3070679,204.7805009
175,양덕2동,2012-09-17,25.0,0,1826.1562208257303,,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
176,양덕2동,2012-09-18,0.0,0,1826.1562208257303,,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
177,양덕2동,2012-09-19,0.0,0,1826.1562208257303,,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
178,양덕2동,2014-08-25,71.0,1,1826.1562208257303,,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
179,양덕2동,2016-10-05,68.6,0,1826.1562208257303,3535.795279701462,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
180,양덕2동,2019-10-02,46.0,0,1826.1562208257303,3535.795279701462,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
181,양덕2동,2019-10-03,0.0,0,1826.1562208257303,3535.795279701462,910.8732392,4.400353812,0.0894728377,27.52139664,27.4319238,21.35614076,1.565797091,173.1191406,171.5533435
182,여좌동,2012-09-17,20.0,0,1038.3509937990418,,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
183,여좌동,2012-09-18,0.0,0,1038.3509937990418,,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
184,여좌동,2012-09-19,0.0,0,1038.3509937990418,,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
185,여좌동,2014-08-25,49.0,0,1038.3509937990418,,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
186,여좌동,2016-10-05,77.4,0,1038.3509937990418,2719.835726578253,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
187,여좌동,2019-10-02,23.5,0,1038.3509937990418,2719.835726578253,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
188,여좌동,2019-10-03,0.0,0,1038.3509937990418,2719.835726578253,9897.485189,15.29750416,0.761430621,36.46392059,35.70248997,227.2317352,12.47667694,575.6500854,563.1734085
189,오동동,2012-09-17,23.0,1,1407.924800457089,,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
190,오동동,2012-09-18,0.0,1,1407.924800457089,,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
191,오동동,2012-09-19,0.0,0,1407.924800457089,,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
192,오동동,2014-08-25,77.0,0,1407.924800457089,,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
193,오동동,2016-10-05,78.4,0,1407.924800457089,2449.65607643004,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
194,오동동,2019-10-02,73.3,1,1407.924800457089,2449.65607643004,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
195,오동동,2019-10-03,0.0,1,1407.924800457089,2449.65607643004,467.431133,2.077471702,0.036975909,19.39269257,19.35571666,10.46242881,0.0,119.7602081,119.7602081
196,완월동,2012-09-17,23.0,0,1195.691879108311,,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
197,완월동,2012-09-18,0.0,0,1195.691879108311,,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
198,완월동,2012-09-19,0.0,0,1195.691879108311,,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
199,완월동,2014-08-25,77.0,0,1195.691879108311,,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
200,완월동,2016-10-05,78.4,0,1195.691879108311,1831.2059771686413,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
201,완월동,2019-10-02,73.3,0,1195.691879108311,1831.2059771686413,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
202,완월동,2019-10-03,0.0,0,1195.691879108311,1831.2059771686413,5137.165215,15.06500063,1.898938298,35.57068634,33.67174804,239.0309925,7.733595371,604.1295166,596.3959212
203,용지동,2012-09-17,35.0,0,6675.806969246626,,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
204,용지동,2012-09-18,0.0,0,6675.806969246626,,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
205,용지동,2012-09-19,0.0,0,6675.806969246626,,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
206,용지동,2014-08-25,69.0,0,6675.806969246626,,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
207,용지동,2016-10-05,96.9,0,6675.806969246626,7639.401042383831,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
208,용지동,2019-10-02,46.0,0,6675.806969246626,7639.401042383831,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
209,용지동,2019-10-03,0.0,0,6675.806969246626,7639.401042383831,547.0185408,1.68832883,0.280330896,5.756356716,5.47602582,36.46373964,18.89714813,54.94059753,36.0434494
210,웅남동,2012-09-17,35.0,0,1928.411519226673,,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
211,웅남동,2012-09-18,0.0,0,1928.411519226673,,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
212,웅남동,2012-09-19,0.0,0,1928.411519226673,,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
213,웅남동,2014-08-25,74.0,0,1928.411519226673,,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
214,웅남동,2016-10-05,98.4,0,1928.411519226673,2313.518060730092,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
215,웅남동,2019-10-02,46.0,0,1928.411519226673,2313.518060730092,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
216,웅남동,2019-10-03,0.0,0,1928.411519226673,2313.518060730092,57332.31356,12.17246572,0.012000584,40.97937012,40.96736953,103.8486043,0.0,548.7695923,548.7695923
217,웅동1동,2012-09-17,15.0,1,2349.3993802777754,,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
218,웅동1동,2012-09-18,0.0,1,2349.3993802777754,,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
219,웅동1동,2012-09-19,0.0,0,2349.3993802777754,,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
220,웅동1동,2014-08-25,62.0,0,2349.3993802777754,,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
221,웅동1동,2016-10-05,53.3,1,2349.3993802777754,2698.773372681123,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
222,웅동1동,2019-10-02,19.5,0,2349.3993802777754,2698.773372681123,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
223,웅동1동,2019-10-03,0.0,0,2349.3993802777754,2698.773372681123,59864.04186,14.77030394,0.008671836,37.92205811,37.91338627,229.0775081,0.0,763.2478638,763.2478638
224,웅동2동,2012-09-17,15.0,1,2540.5109057922227,,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
225,웅동2동,2012-09-18,0.0,1,2540.5109057922227,,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
226,웅동2동,2012-09-19,0.0,0,2540.5109057922227,,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
227,웅동2동,2014-08-25,62.0,0,2540.5109057922227,,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
228,웅동2동,2016-10-05,33.2,1,2540.5109057922227,2418.254404023516,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
229,웅동2동,2019-10-02,23.5,0,2540.5109057922227,2418.254404023516,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
230,웅동2동,2019-10-03,0.0,0,2540.5109057922227,2418.254404023516,17957.77505,9.285302505,0.0059164539,42.6335907,42.62767424,61.61597729,0.0,401.8391724,401.8391724
231,웅천동,2012-09-17,19.0,0,3769.494041589109,,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
232,웅천동,2012-09-18,0.0,0,3769.494041589109,,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
233,웅천동,2012-09-19,0.0,0,3769.494041589109,,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
234,웅천동,2014-08-25,42.0,0,3769.494041589109,,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
235,웅천동,2016-10-05,45.9,0,3769.494041589109,3605.691613327601,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
236,웅천동,2019-10-02,23.5,0,3769.494041589109,3605.691613327601,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
237,웅천동,2019-10-03,0.0,0,3769.494041589109,3605.691613327601,32723.57639,9.179123813,0.0,35.63208008,35.63208008,79.05802654,0.0,618.5787354,618.5787354
238,월영동,2012-09-17,23.0,0,1672.1386797433724,,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
239,월영동,2012-09-18,0.0,0,1672.1386797433724,,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
240,월영동,2012-09-19,0.0,0,1672.1386797433724,,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
241,월영동,2014-08-25,77.0,0,1672.1386797433724,,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
242,월영동,2016-10-05,78.4,0,1672.1386797433724,1170.0226622101382,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
243,월영동,2019-10-02,73.3,0,1672.1386797433724,1170.0226622101382,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
244,월영동,2019-10-03,0.0,0,1672.1386797433724,1170.0226622101382,2852.211534,8.388857454,0.0071567148,25.02052307,25.01336636,54.93957029,0.0,235.0342865,235.0342865
245,의창동,2012-09-17,35.0,0,1502.3582747293776,,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
246,의창동,2012-09-18,0.0,0,1502.3582747293776,,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
247,의창동,2012-09-19,0.0,0,1502.3582747293776,,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
248,의창동,2014-08-25,74.0,0,1502.3582747293776,,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
249,의창동,2016-10-05,91.8,0,1502.3582747293776,1231.4808271151985,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
250,의창동,2019-10-02,46.0,0,1502.3582747293776,1231.4808271151985,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
251,의창동,2019-10-03,0.0,0,1502.3582747293776,1231.4808271151985,12714.75367,12.35641756,0.087105915,39.88582993,39.79872401,148.0889951,15.35187721,622.8945313,607.542654
252,이동,2012-09-17,20.0,0,3173.084324785741,,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
253,이동,2012-09-18,0.0,0,3173.084324785741,,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
254,이동,2012-09-19,0.0,0,3173.084324785741,,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
255,이동,2014-08-25,49.0,0,3173.084324785741,,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
256,이동,2016-10-05,77.4,0,3173.084324785741,2392.6200763314714,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
257,이동,2019-10-02,23.5,0,3173.084324785741,2392.6200763314714,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
258,이동,2019-10-03,0.0,0,3173.084324785741,2392.6200763314714,112.0416076,1.13173341,0.0984596089,2.665188551,2.566728942,10.06403774,0.0,27.12024117,27.12024117
259,자산동,2012-09-17,23.0,0,2331.307503389982,,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
260,자산동,2012-09-18,0.0,0,2331.307503389982,,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
261,자산동,2012-09-19,0.0,0,2331.307503389982,,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
262,자산동,2014-08-25,77.0,0,2331.307503389982,,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
263,자산동,2016-10-05,78.4,0,2331.307503389982,1647.3994354725585,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
264,자산동,2019-10-02,73.3,0,2331.307503389982,1647.3994354725585,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
265,자산동,2019-10-03,0.0,0,2331.307503389982,1647.3994354725585,1896.446624,13.2618645,1.480233192,36.8777504,35.3975172,99.6122014,5.914849758,345.526886,339.6120362
266,자은동,2012-09-17,20.0,0,3353.487236062293,,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
267,자은동,2012-09-18,0.0,0,3353.487236062293,,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
268,자은동,2012-09-19,0.0,0,3353.487236062293,,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
269,자은동,2014-08-25,49.0,0,3353.487236062293,,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
270,자은동,2016-10-05,77.4,0,3353.487236062293,2516.371418132656,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
271,자은동,2019-10-02,23.5,0,3353.487236062293,2516.371418132656,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
272,자은동,2019-10-03,0.0,0,3353.487236062293,2516.371418132656,11371.15625,17.09948308,0.747460425,41.50576019,40.75829977,253.7693823,15.54807091,671.5406494,655.9925785
273,반월중앙동,2012-09-17,23.0,0,3325.399051278609,,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
274,반월중앙동,2012-09-18,0.0,0,3325.399051278609,,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
275,반월중앙동,2012-09-19,0.0,0,3325.399051278609,,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
276,반월중앙동,2014-08-25,77.0,0,3325.399051278609,,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
277,반월중앙동,2016-10-05,78.4,0,3325.399051278609,2459.7623156527443,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
278,반월중앙동,2019-10-02,73.3,0,3325.399051278609,2459.7623156527443,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
279,반월중앙동,2019-10-03,0.0,0,3325.399051278609,2459.7623156527443,740.5645855,5.831217209,0.122612163,21.23220253,21.10959037,33.56496103,1.886960626,226.7826538,224.8956932
280,중앙동,2012-09-17,35.0,0,1144.990736777547,,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
281,중앙동,2012-09-18,0.0,0,1144.990736777547,,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
282,중앙동,2012-09-19,0.0,0,1144.990736777547,,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
283,중앙동,2014-08-25,69.0,0,1144.990736777547,,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
284,중앙동,2016-10-05,96.9,0,1144.990736777547,838.224011615402,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
285,중앙동,2019-10-02,46.0,0,1144.990736777547,838.224011615402,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
286,중앙동,2019-10-03,0.0,0,1144.990736777547,838.224011615402,1454.730752,2.151968568,0.0154846283,15.16756535,15.15208072,16.52034772,2.927948475,82.45949554,79.53154707
287,진동면,2012-09-17,20.0,1,7716.709268856664,,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
288,진동면,2012-09-18,0.0,1,7716.709268856664,,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
289,진동면,2012-09-19,0.0,0,7716.709268856664,,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
290,진동면,2014-08-25,116.0,1,7716.709268856664,,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
291,진동면,2016-10-05,59.4,0,7716.709268856664,10426.56216962368,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
292,진동면,2019-10-02,63.0,0,7716.709268856664,7672.896134002838,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
293,진동면,2019-10-03,0.0,0,7716.709268856664,7672.896134002838,58251.22044,14.44722729,0.0,38.20775604,38.20775604,141.8806225,0.0,677.2114868,677.2114868
294,진북면,2012-09-17,20.0,0,7894.267005708802,,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
295,진북면,2012-09-18,0.0,0,7894.267005708802,,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
296,진북면,2012-09-19,0.0,0,7894.267005708802,,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
297,진북면,2014-08-25,117.0,1,7894.267005708802,,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
298,진북면,2016-10-05,52.0,0,7894.267005708802,10691.756385760204,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
299,진북면,2019-10-02,63.0,0,7894.267005708802,7680.110114625789,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
300,진북면,2019-10-03,0.0,0,7894.267005708802,7680.110114625789,93444.44699,16.18085662,0.244038001,42.03634262,41.79230462,200.136676,3.409918308,726.8526611,723.4427428
301,진전면,2012-09-17,27.0,0,6926.583599115994,,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
302,진전면,2012-09-18,0.0,0,6926.583599115994,,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
303,진전면,2012-09-19,0.0,0,6926.583599115994,,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
304,진전면,2014-08-25,116.0,0,6926.583599115994,,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
305,진전면,2016-10-05,53.6,0,6926.583599115994,9795.856578342427,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
306,진전면,2019-10-02,63.0,0,6926.583599115994,6758.201549846873,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
307,진전면,2019-10-03,0.0,0,6926.583599115994,6758.201549846873,158533.0986,16.36048489,0.0133519908,44.69418716,44.68083517,196.7760379,0.0,738.4603882,738.4603882
308,충무동,2012-09-17,20.0,1,5772.1886047383405,,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
309,충무동,2012-09-18,0.0,1,5772.1886047383405,,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
310,충무동,2012-09-19,0.0,0,5772.1886047383405,,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
311,충무동,2014-08-25,49.0,0,5772.1886047383405,,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
312,충무동,2016-10-05,77.4,0,5772.1886047383405,8911.115539789818,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
313,충무동,2019-10-02,23.5,0,5772.1886047383405,5342.710853445259,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
314,충무동,2019-10-03,0.0,0,5772.1886047383405,5342.710853445259,26873.19259,11.77099982,0.0,35.41235352,35.41235352,79.19850032,0.0,405.0654297,405.0654297
315,태백동,2012-09-17,20.0,0,7559.221143442717,,768.3477359,7.387958999,0.681895316,22.66794777,21.98605245,36.45627072,6.53295517,136.755188,130.2222328
316,태백동,2012-09-18,0.0,0,7559.221143442717,,768.3477359,7.387958999,0.681895316,22.66794777,21.98605245,36.45627072,6.53295517,136.755188,130.2222328
317,태백동,2012-09-19,0.0,0,7559.221143442717,,768.3477359,7.387958999,0.681895316,22.66794777,21.98605245,36.45627072,6.53295517,136.755188,130.2222328
318,태백동,2014-08-25,49.0,0,7559.221143442717,,768.3477359,7.387958999,0.681895316,22.66794777,21.98605245,36.45627072,6.53295517,136.755188,130.2222328
319,태백동,2016-10-05,77.4,0,7559.221143442717,10826.5979793626,768.3477359,7.387958999,0.681895316,22.66794777,21.98605245,36.45627072,6.53295517,136.755188,130.2222328
